feature_group,feature_value,article_count,total_articles,article_pct,rank_within_group
audience,not_applicable,5051,7201,70.1,1
audience,educators,1472,7201,20.4,2
audience,students,1048,7201,14.6,3
audience,general_public,183,7201,2.5,4
audience,children,112,7201,1.6,5
audience,teens,105,7201,1.5,6
audience,underserved_or_special_population,52,7201,0.7,7
audience,adults,47,7201,0.7,8
audience,older_adults,40,7201,0.6,9
audience,families,21,7201,0.3,10
audience,young_adults,16,7201,0.2,11
